Restaurant_Name,Dining_Rating,Delivery_Rating,Dining Votes,Delivery_Votes,Cuisine ,Place_Name,City,Best_Seller,Votes,Prices
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,BESTSELLER,19,199
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,359
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,10,329
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,BESTSELLER,5,369
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,9,299
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,409
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,449
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,BESTSELLER,5,269
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,299
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,299
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,BESTSELLER,0,249
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,249
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,BESTSELLER,0,389
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,209
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,6,45
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,5,45
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,129
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,139
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,6,249
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,6,149
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,139
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,7,139
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,BESTSELLER,0,139
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,159
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,139
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,149
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,289
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,59
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,79
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,79
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,79
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,79
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,79
UBQ by Barbeque Nation,,3.7,0,0,Desserts,Banjara Hills, Hyderabad,,0,79
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,281,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,260,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,161,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,69,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,223,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,319,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,166,245
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,115,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,111,160
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,13,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,232,70
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,56,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,43,255
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,112,185
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,93,185
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,24,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,13,275
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,17,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,19,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,7,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,8,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,63,175
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,285
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,220,60
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,20,245
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,60,65
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,320
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,174,37
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,15,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,11,70
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,265
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,11,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,7,180
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,6,180
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,285
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,11,225
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,20,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,13,275
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,225
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,330
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,330
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,69,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,24,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,14,285
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,225
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,285
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,265
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,223,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,285
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,13,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,285
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,15,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,320
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,18,295
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,8,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,360
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,295
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,320
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,360
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,111,160
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,36,160
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,8,220
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,160
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,7,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,43,255
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,166,245
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,17,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,32,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,17,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,9,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,6,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,46,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,245
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,281,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,56,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,7,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,7,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,19,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,60,65
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,70
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,220,60
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,63
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,174,37
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,11,70
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,10,80
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,6,65
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,6,45
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,60
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,42
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,63
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,75,65
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,65
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,40
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,63
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,18,70
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,9,55
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,60
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,63
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,63
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,114,31
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,56,50
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,80
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,70
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,80
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,80
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,220
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,63,175
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,17,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,260,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,215
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,115,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,235
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,112,185
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,161,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,210
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,10,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,319,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,9,225
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,140
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,265
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,20,245
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,13,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,290
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,210
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,BESTSELLER,93,185
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,220
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,180
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,5,200
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,8,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,210
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,320
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,190
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,250
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,230
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,270
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,240
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,280
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,260
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,300
Santosh Dhaba,4.3,3.9,0,0,Desserts,Abids, Hyderabad,,0,300
